season,season_type,game_id,week,game_date,team,opponent_team,qb_id,qb_name,wr_id,wr_name,targets,receptions,receiving_yards,receiving_tds,epa_total,epa_per_target,success_plays,success_rate,total_air_yards,total_yac_yards,avg_air_yards,avg_yac_per_reception,first_downs,explosive_plays,red_zone_targets,red_zone_tds
2020,REG,2020_01_PIT_NYG,1,2020-09-14,NYG,PIT,00-0035710,D.Jones,00-0033950,W.Gallman,1,1,14.0,0,-0.280497374944389,-0.280497374944389,0,0.0,1.0,13.0,1.0,13.0,0.0,0,0,0
2020,REG,2020_01_PIT_NYG,1,2020-09-14,NYG,PIT,00-0035710,D.Jones,00-0034273,D.Ratley,1,0,0.0,0,-0.655308546178276,-0.655308546178276,0,0.0,12.0,0.0,12.0,0.0,0.0,0,1,0
2020,REG,2020_01_PIT_NYG,1,2020-09-14,NYG,PIT,00-0035710,D.Jones,00-0034844,S.Barkley,9,6,60.0,0,3.641316238208678,0.4045906931342975,4,0.4444444444444444,34.0,55.0,3.7777777777777777,9.166666666666666,3.0,1,2,0
2020,REG,2020_01_PIT_NYG,1,2020-09-14,NYG,PIT,00-0035710,D.Jones,00-0034988,K.Smith,2,2,17.0,0,1.2963219145895009,0.6481609572947504,2,1.0,4.0,13.0,2.0,6.5,1.0,0,0,0
2020,REG,2020_01_PIT_NYG,1,2020-09-14,NYG,PIT,00-0035710,D.Jones,00-0035535,D.Slayton,9,6,102.0,2,3.9118765914463345,0.4346529546051483,6,0.6666666666666666,102.0,11.0,11.333333333333334,1.8333333333333333,6.0,1,3,1
2020,REG,2020_01_PIT_NYG,1,2020-09-14,PIT,NYG,00-0022924,B.Roethlisberger,00-0030470,V.McDonald,2,1,3.0,0,-1.8891445568297098,-0.9445722784148549,0,0.0,3.0,1.0,1.5,1.0,0.0,0,1,0
2020,REG,2020_01_PIT_NYG,1,2020-09-14,PIT,NYG,00-0022924,B.Roethlisberger,00-0031387,E.Ebron,2,1,18.0,0,1.282792312558736,0.641396156279368,1,0.5,39.0,2.0,19.5,2.0,1.0,0,0,0
2020,REG,2020_01_PIT_NYG,1,2020-09-14,PIT,NYG,00-0022924,B.Roethlisberger,00-0033553,J.Conner,4,2,8.0,0,-0.40785342594609,-0.1019633564865225,1,0.25,-2.0,8.0,-0.5,4.0,1.0,0,0,0
2020,REG,2020_01_PIT_NYG,1,2020-09-14,PIT,NYG,00-0022924,B.Roethlisberger,00-0033857,J.Smith-Schuster,6,6,69.0,2,11.256496801855967,1.8760828003093277,6,1.0,31.0,38.0,5.166666666666667,6.333333333333333,5.0,0,2,2
2020,REG,2020_01_PIT_NYG,1,2020-09-14,PIT,NYG,00-0022924,B.Roethlisberger,00-0034331,J.Samuels,1,1,1.0,0,-0.444442663691007,-0.444442663691007,0,0.0,-2.0,3.0,-2.0,3.0,0.0,0,0,0
2020,REG,2020_01_PIT_NYG,1,2020-09-14,PIT,NYG,00-0022924,B.Roethlisberger,00-0034676,J.Washington,3,2,34.0,1,2.472354318131684,0.8241181060438946,2,0.6666666666666666,46.0,14.0,15.333333333333334,7.0,2.0,1,1,1
2020,REG,2020_01_PIT_NYG,1,2020-09-14,PIT,NYG,00-0022924,B.Roethlisberger,00-0035216,D.Johnson,10,6,57.0,0,4.100327106192708,0.4100327106192708,5,0.5,63.0,32.0,6.3,5.333333333333333,4.0,0,0,0
2020,REG,2020_01_PIT_NYG,1,2020-09-14,PIT,NYG,00-0022924,B.Roethlisberger,00-0035217,B.Snell,1,0,0.0,0,-1.07663475928758,-1.07663475928758,0,0.0,-2.0,0.0,-2.0,0.0,0.0,0,0,0
2020,REG,2020_01_PIT_NYG,1,2020-09-14,PIT,NYG,00-0022924,B.Roethlisberger,00-0036326,C.Claypool,2,2,39.0,0,3.378972778538563,1.6894863892692815,2,1.0,32.0,7.0,16.0,3.5,1.0,1,0,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,ATL,SEA,00-0026143,M.Ryan,00-0027944,J.Jones,12,9,157.0,0,6.918159662062901,0.5765133051719084,8,0.6666666666666666,188.0,28.0,15.666666666666666,3.111111111111111,6.0,2,1,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,ATL,SEA,00-0026143,M.Ryan,00-0028042,L.Stocker,1,0,0.0,0,-0.280166718293913,-0.280166718293913,0,0.0,5.0,0.0,5.0,0.0,0.0,0,0,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,ATL,SEA,00-0026143,M.Ryan,00-0032241,T.Gurley,5,2,1.0,0,-4.2614993770839655,-0.8522998754167931,0,0.0,1.0,5.0,0.2,2.5,0.0,0,0,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,ATL,SEA,00-0026143,M.Ryan,00-0033567,B.Hill,2,2,8.0,0,-0.448231852089521,-0.2241159260447605,0,0.0,7.0,1.0,3.5,0.5,0.0,0,0,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,ATL,SEA,00-0026143,M.Ryan,00-0034378,I.Smith,3,3,2.0,0,-1.710899163153954,-0.570299721051318,0,0.0,-2.0,4.0,-0.6666666666666666,1.3333333333333333,0.0,0,2,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,ATL,SEA,00-0026143,M.Ryan,00-0034411,R.Gage,12,9,114.0,0,8.140015331446195,0.6783346109538496,8,0.6666666666666666,89.0,46.0,7.416666666666667,5.111111111111111,7.0,1,2,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,ATL,SEA,00-0026143,M.Ryan,00-0034830,H.Hurst,6,3,38.0,0,-1.215836954957803,-0.20263949249296717,2,0.3333333333333333,58.0,1.0,9.666666666666666,0.3333333333333333,1.0,1,1,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,ATL,SEA,00-0026143,M.Ryan,00-0034837,C.Ridley,12,9,130.0,2,9.588495716743621,0.7990413097286351,9,0.75,141.0,21.0,11.75,2.3333333333333335,9.0,1,3,2
2020,REG,2020_01_SEA_ATL,1,2020-09-13,SEA,ATL,00-0029263,R.Wilson,00-0025418,G.Olsen,4,4,24.0,1,2.7865732829086576,0.6966433207271644,2,0.5,19.0,5.0,4.75,1.25,2.0,0,1,1
2020,REG,2020_01_SEA_ATL,1,2020-09-13,SEA,ATL,00-0029263,R.Wilson,00-0032211,T.Lockett,8,8,92.0,0,5.767564867041087,0.7209456083801359,7,0.875,77.0,15.0,9.625,1.875,4.0,1,0,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,SEA,ATL,00-0029263,R.Wilson,00-0033387,J.Hollister,1,1,9.0,0,1.018764375709,1.018764375709,1,1.0,2.0,7.0,2.0,7.0,1.0,0,0,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,SEA,ATL,00-0029263,R.Wilson,00-0033589,D.Moore,3,3,28.0,0,3.054988251329637,1.018329417109879,2,0.6666666666666666,3.0,25.0,1.0,8.333333333333334,1.0,0,2,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,SEA,ATL,00-0029263,R.Wilson,00-0033594,C.Carson,6,6,45.0,2,4.505024406418673,0.7508374010697788,4,0.6666666666666666,-17.0,62.0,-2.8333333333333335,10.333333333333334,3.0,0,2,2
2020,REG,2020_01_SEA_ATL,1,2020-09-13,SEA,ATL,00-0029263,R.Wilson,00-0034159,W.Dissly,2,2,8.0,0,-0.7053421211894606,-0.3526710605947303,0,0.0,1.0,7.0,0.5,3.5,0.0,0,0,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,SEA,ATL,00-0029263,R.Wilson,00-0035594,T.Homer,2,2,4.0,0,-1.700228201923896,-0.850114100961948,0,0.0,-4.0,8.0,-2.0,4.0,0.0,0,0,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,SEA,ATL,00-0029263,R.Wilson,00-0035640,D.Metcalf,8,4,95.0,1,8.44411394838244,1.055514243547805,4,0.5,118.0,20.0,14.75,5.0,4.0,2,0,0
2020,REG,2020_01_SEA_ATL,1,2020-09-13,SEA,ATL,00-0029263,R.Wilson,00-0036247,F.Swain,1,1,17.0,0,1.15755838276042,1.15755838276042,1,1.0,6.0,11.0,6.0,11.0,0.0,0,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,NO,TB,00-0020531,D.Brees,00-0027061,J.Cook,7,5,80.0,0,2.6603658765088705,0.38005226807269576,3,0.42857142857142855,76.0,19.0,10.857142857142858,3.8,3.0,1,1,0
2020,REG,2020_01_TB_NO,1,2020-09-13,NO,TB,00-0020531,D.Brees,00-0027685,E.Sanders,5,3,15.0,1,0.0385076218068211,0.00770152436136422,2,0.4,24.0,6.0,4.8,2.0,2.0,0,4,1
2020,REG,2020_01_TB_NO,1,2020-09-13,NO,TB,00-0020531,D.Brees,00-0030216,J.Hill,1,0,0.0,0,-0.60789584775921,-0.60789584775921,0,0.0,22.0,0.0,22.0,0.0,0.0,0,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,NO,TB,00-0020531,D.Brees,00-0030513,L.Murray,1,0,0.0,0,-0.768060445669107,-0.768060445669107,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
2020,REG,2020_01_TB_NO,1,2020-09-13,NO,TB,00-0020531,D.Brees,00-0032765,M.Thomas,5,3,17.0,0,-0.933823031024072,-0.18676460620481442,2,0.4,45.0,3.0,9.0,1.0,1.0,0,2,0
2020,REG,2020_01_TB_NO,1,2020-09-13,NO,TB,00-0020531,D.Brees,00-0033357,T.Hill,1,1,14.0,0,0.817997143371031,0.817997143371031,1,1.0,-1.0,15.0,-1.0,15.0,1.0,0,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,NO,TB,00-0020531,D.Brees,00-0033906,A.Kamara,7,4,13.0,1,-1.2164270419161665,-0.1737752917023095,1,0.14285714285714285,-18.0,32.0,-2.5714285714285716,8.0,1.0,0,2,1
2020,REG,2020_01_TB_NO,1,2020-09-13,NO,TB,00-0020531,D.Brees,00-0034765,T.Smith,1,1,4.0,0,-0.795881801750511,-0.795881801750511,0,0.0,4.0,0.0,4.0,0.0,0.0,0,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,NO,TB,00-0020531,D.Brees,00-0035215,D.Harris,1,1,17.0,0,0.972458880976774,0.972458880976774,1,1.0,-7.0,24.0,-7.0,24.0,1.0,0,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,NO,TB,00-0033357,T.Hill,00-0033906,A.Kamara,1,1,38.0,0,2.28459372994257,2.28459372994257,1,1.0,21.0,17.0,21.0,17.0,1.0,1,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,TB,NO,00-0019596,T.Brady,00-0027029,L.McCoy,1,1,2.0,0,-0.530190130579285,-0.530190130579285,0,0.0,3.0,-1.0,3.0,-1.0,0.0,0,1,0
2020,REG,2020_01_TB_NO,1,2020-09-13,TB,NO,00-0019596,T.Brady,00-0027656,R.Gronkowski,3,2,11.0,0,-0.568099668016658,-0.18936655600555266,1,0.3333333333333333,22.0,16.0,7.333333333333333,8.0,0.0,0,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,TB,NO,00-0019596,T.Brady,00-0031273,C.Brate,1,0,0.0,0,-0.649465048627462,-0.649465048627462,0,0.0,6.0,0.0,6.0,0.0,0.0,0,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,TB,NO,00-0019596,T.Brady,00-0031408,M.Evans,5,1,2.0,1,-6.510649241608798,-1.3021298483217596,1,0.2,47.0,0.0,9.4,0.0,1.0,0,2,1
2020,REG,2020_01_TB_NO,1,2020-09-13,TB,NO,00-0019596,T.Brady,00-0033856,L.Fournette,1,1,14.0,0,2.01341188233346,2.01341188233346,1,1.0,0.0,14.0,0.0,14.0,1.0,0,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,TB,NO,00-0019596,T.Brady,00-0033879,O.Howard,6,4,36.0,1,0.18825358332833098,0.031375597221388496,3,0.5,75.0,0.0,12.5,0.0,2.0,0,2,1
2020,REG,2020_01_TB_NO,1,2020-09-13,TB,NO,00-0019596,T.Brady,00-0033921,C.Godwin,7,6,79.0,0,7.714150892657932,1.1020215560939903,5,0.7142857142857143,70.0,26.0,10.0,4.333333333333333,3.0,2,1,0
2020,REG,2020_01_TB_NO,1,2020-09-13,TB,NO,00-0019596,T.Brady,00-0034386,J.Watson,2,1,6.0,0,-7.608784879557787,-3.8043924397788933,0,0.0,9.0,1.0,4.5,1.0,0.0,0,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,TB,NO,00-0019596,T.Brady,00-0034816,R.Jones,3,2,16.0,0,-1.037380015011877,-0.34579333833729237,1,0.3333333333333333,4.0,17.0,1.3333333333333333,8.5,0.0,0,0,0
2020,REG,2020_01_TB_NO,1,2020-09-13,TB,NO,00-0019596,T.Brady,00-0035298,S.Miller,6,5,73.0,0,2.564074580441225,0.42734576340687086,4,0.6666666666666666,56.0,17.0,9.333333333333334,3.4,3.0,1,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,DEN,TEN,00-0035704,D.Lock,00-0032144,M.Gordon,3,3,8.0,0,-6.1699172347434885,-2.0566390782478297,1,0.3333333333333333,-3.0,11.0,-1.0,3.6666666666666665,0.0,0,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,DEN,TEN,00-0035704,D.Lock,00-0032394,N.Vannett,2,1,-6.0,0,-1.7382605145394319,-0.8691302572697159,0,0.0,-5.0,0.0,-2.5,0.0,0.0,0,1,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,DEN,TEN,00-0035704,D.Lock,00-0033375,T.Patrick,5,4,29.0,0,1.2313595279119878,0.24627190558239756,2,0.4,62.0,7.0,12.4,1.75,2.0,0,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,DEN,TEN,00-0035704,D.Lock,00-0033564,J.Butt,2,1,0.0,0,-4.830982181825678,-2.415491090912839,0,0.0,3.0,1.0,1.5,1.0,0.0,0,1,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,DEN,TEN,00-0035704,D.Lock,00-0034109,P.Lindsay,1,1,11.0,0,1.275983775442,1.275983775442,1,1.0,5.0,6.0,5.0,6.0,1.0,0,1,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,DEN,TEN,00-0035704,D.Lock,00-0034370,D.Hamilton,3,1,18.0,0,-3.112059785751632,-1.0373532619172108,1,0.3333333333333333,74.0,2.0,24.666666666666668,2.0,1.0,0,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,DEN,TEN,00-0035704,D.Lock,00-0034838,R.Freeman,1,1,12.0,0,1.75055805355078,1.75055805355078,1,1.0,3.0,9.0,3.0,9.0,1.0,0,1,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,DEN,TEN,00-0035704,D.Lock,00-0035644,N.Fant,6,5,81.0,1,8.408058424131019,1.401343070688503,5,0.8333333333333334,56.0,58.0,9.333333333333334,11.6,4.0,1,1,1
2020,REG,2020_01_TEN_DEN,1,2020-09-14,DEN,TEN,00-0035704,D.Lock,00-0036407,J.Jeudy,8,4,56.0,0,-3.828940408071504,-0.478617551008938,2,0.25,100.0,29.0,12.5,7.25,3.0,2,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,DEN,TEN,00-0035704,D.Lock,00-0036439,T.Cleveland,1,1,7.0,0,0.314975577872247,0.314975577872247,1,1.0,-3.0,10.0,-3.0,10.0,0.0,0,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,TEN,DEN,00-0029701,R.Tannehill,00-0031585,M.Pruitt,1,1,1.0,1,0.935808439331595,0.935808439331595,1,1.0,1.0,0.0,1.0,0.0,1.0,0,1,1
2020,REG,2020_01_TEN_DEN,1,2020-09-14,TEN,DEN,00-0029701,R.Tannehill,00-0032009,A.Humphries,7,6,47.0,0,2.2830194608261776,0.3261456372608825,6,0.8571428571428571,39.0,8.0,5.571428571428571,1.3333333333333333,2.0,0,1,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,TEN,DEN,00-0029701,R.Tannehill,00-0032464,K.Raymond,2,0,0.0,0,-1.576919549302895,-0.7884597746514475,0,0.0,22.0,0.0,11.0,0.0,0.0,0,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,TEN,DEN,00-0029701,R.Tannehill,00-0032764,D.Henry,3,3,15.0,0,0.95654531114269,0.3188484370475633,2,0.6666666666666666,3.0,12.0,1.0,4.0,1.0,0,1,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,TEN,DEN,00-0029701,R.Tannehill,00-0033455,A.Firkser,2,2,5.0,0,0.15248164196964298,0.07624082098482149,1,0.5,3.0,2.0,1.5,1.0,1.0,0,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,TEN,DEN,00-0029701,R.Tannehill,00-0033858,J.Smith,7,4,36.0,1,3.261894385285749,0.46598491218367843,3,0.42857142857142855,13.0,34.0,1.8571428571428572,8.5,2.0,1,1,1
2020,REG,2020_01_TEN_DEN,1,2020-09-14,TEN,DEN,00-0029701,R.Tannehill,00-0033871,C.Davis,8,7,101.0,0,7.24683310999535,0.9058541387494188,7,0.875,95.0,22.0,11.875,3.142857142857143,7.0,2,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,TEN,DEN,00-0029701,R.Tannehill,00-0033955,J.McNichols,1,0,0.0,0,-0.254298162122723,-0.254298162122723,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,TEN,DEN,00-0029701,R.Tannehill,00-0035099,K.Blasingame,1,1,5.0,0,0.361294980160892,0.361294980160892,1,1.0,1.0,4.0,1.0,4.0,0.0,0,0,0
2020,REG,2020_01_TEN_DEN,1,2020-09-14,TEN,DEN,00-0029701,R.Tannehill,00-0035676,A.Brown,8,5,39.0,0,-0.8538853504582381,-0.10673566880727976,5,0.625,51.0,14.0,6.375,2.8,3.0,0,1,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,ATL,DAL,00-0026143,M.Ryan,00-0027944,J.Jones,3,2,24.0,0,4.992826731875541,1.664275577291847,2,0.6666666666666666,37.0,10.0,12.333333333333334,5.0,1.0,0,0,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,ATL,DAL,00-0026143,M.Ryan,00-0030968,K.Smith,2,1,1.0,0,-1.09732811676804,-0.54866405838402,0,0.0,2.0,3.0,1.0,3.0,0.0,0,0,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,ATL,DAL,00-0026143,M.Ryan,00-0033567,B.Hill,2,2,11.0,0,-0.514564288641684,-0.257282144320842,1,0.5,-2.0,13.0,-1.0,6.5,0.0,0,0,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,ATL,DAL,00-0026143,M.Ryan,00-0034411,R.Gage,9,6,46.0,1,2.4652587195660067,0.27391763550733406,5,0.5555555555555556,56.0,17.0,6.222222222222222,2.8333333333333335,5.0,0,2,1
2020,REG,2020_02_ATL_DAL,2,2020-09-20,ATL,DAL,00-0026143,M.Ryan,00-0034830,H.Hurst,8,5,72.0,1,2.5829887682921306,0.32287359603651633,2,0.25,60.0,46.0,7.5,9.2,2.0,2,1,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,ATL,DAL,00-0026143,M.Ryan,00-0034837,C.Ridley,11,7,109.0,2,8.053807331991372,0.7321643029083066,7,0.6363636363636364,170.0,14.0,15.454545454545455,2.0,7.0,3,3,1
2020,REG,2020_02_ATL_DAL,2,2020-09-20,ATL,DAL,00-0026143,M.Ryan,00-0035208,O.Zaccheaus,1,1,10.0,0,-0.513565820176154,-0.513565820176154,0,0.0,8.0,2.0,8.0,2.0,0.0,0,0,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,ATL,DAL,00-0034411,R.Gage,00-0027944,J.Jones,1,0,0.0,0,-2.01243403996341,-2.01243403996341,0,0.0,38.0,0.0,38.0,0.0,0.0,0,0,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,DAL,ATL,00-0028664,C.Jones,00-0031357,C.Goodwin,1,0,0.0,0,-3.32160479493905,-3.32160479493905,0,0.0,9.0,0.0,9.0,0.0,0.0,0,0,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,DAL,ATL,00-0033077,D.Prescott,00-0031544,A.Cooper,9,6,100.0,0,3.0493494368274705,0.33881660409194114,4,0.4444444444444444,120.0,33.0,13.333333333333334,5.5,4.0,1,0,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,DAL,ATL,00-0033077,D.Prescott,00-0032062,B.Bell,3,2,34.0,0,1.228225581056908,0.40940852701896935,2,0.6666666666666666,29.0,5.0,9.666666666666666,2.5,1.0,1,1,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,DAL,ATL,00-0033077,D.Prescott,00-0033045,E.Elliott,7,6,33.0,0,0.8627549098455339,0.12325070140650485,4,0.5714285714285714,-9.0,42.0,-1.2857142857142858,7.0,2.0,0,1,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,DAL,ATL,00-0033077,D.Prescott,00-0033591,N.Brown,2,2,28.0,0,0.968347603222355,0.4841738016111775,2,1.0,22.0,6.0,11.0,3.0,0.0,1,1,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,DAL,ATL,00-0033077,D.Prescott,00-0034383,D.Schultz,10,9,88.0,1,0.6470243783551348,0.06470243783551348,8,0.8,44.0,50.0,4.4,5.555555555555555,6.0,0,2,1
2020,REG,2020_02_ATL_DAL,2,2020-09-20,DAL,ATL,00-0033077,D.Prescott,00-0034764,M.Gallup,5,2,58.0,0,2.888037588272705,0.577607517654541,2,0.4,103.0,2.0,20.6,1.0,2.0,2,0,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,DAL,ATL,00-0033077,D.Prescott,00-0035261,T.Pollard,1,1,3.0,0,-0.216869497438893,-0.216869497438893,0,0.0,-5.0,8.0,-5.0,8.0,0.0,0,0,0
2020,REG,2020_02_ATL_DAL,2,2020-09-20,DAL,ATL,00-0033077,D.Prescott,00-0036358,C.Lamb,9,6,106.0,0,7.76704285625601,0.8630047618062233,6,0.6666666666666666,67.0,59.0,7.444444444444445,9.833333333333334,5.0,2,1,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,BAL,HOU,00-0034796,L.Jackson,00-0027966,M.Ingram,3,2,22.0,0,-0.23307057879414206,-0.07769019293138069,1,0.3333333333333333,17.0,22.0,5.666666666666667,11.0,1.0,0,2,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,BAL,HOU,00-0034796,L.Jackson,00-0030663,W.Snead,2,2,29.0,0,1.662375259911639,0.8311876299558195,2,1.0,14.0,15.0,7.0,7.5,1.0,1,0,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,BAL,HOU,00-0034796,L.Jackson,00-0031598,N.Boyle,1,1,11.0,0,1.72420207696268,1.72420207696268,1,1.0,6.0,5.0,6.0,5.0,1.0,0,1,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,BAL,HOU,00-0034796,L.Jackson,00-0033376,P.Ricard,1,1,1.0,1,0.5542799992254,0.5542799992254,1,1.0,1.0,0.0,1.0,0.0,1.0,0,1,1
2020,REG,2020_02_BAL_HOU,2,2020-09-20,BAL,HOU,00-0034796,L.Jackson,00-0034753,M.Andrews,3,1,29.0,0,1.949205795768651,0.649735265256217,1,0.3333333333333333,38.0,18.0,12.666666666666666,18.0,1.0,1,1,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,BAL,HOU,00-0034796,L.Jackson,00-0035662,M.Brown,6,5,42.0,0,0.9046165134175533,0.15076941890292556,2,0.3333333333333333,44.0,19.0,7.333333333333333,3.8,2.0,1,0,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,BAL,HOU,00-0034796,L.Jackson,00-0035703,M.Boykin,5,4,38.0,0,2.616763888392592,0.5233527776785184,4,0.8,29.0,9.0,5.8,2.25,2.0,0,0,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,BAL,HOU,00-0034796,L.Jackson,00-0036158,J.Dobbins,1,1,13.0,0,2.30121253733523,2.30121253733523,1,1.0,0.0,13.0,0.0,13.0,1.0,0,0,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,BAL,HOU,00-0034796,L.Jackson,00-0036331,D.Duvernay,1,1,19.0,0,1.12954886769876,1.12954886769876,1,1.0,17.0,2.0,17.0,2.0,1.0,0,0,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,HOU,BAL,00-0033537,D.Watson,00-0028002,R.Cobb,6,5,59.0,0,4.872959904954771,0.8121599841591286,4,0.6666666666666666,36.0,27.0,6.0,5.4,3.0,1,0,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,HOU,BAL,00-0033537,D.Watson,00-0029738,D.Fells,4,2,23.0,1,-0.4352402716176602,-0.10881006790441505,2,0.5,31.0,9.0,7.75,4.5,2.0,0,1,1
2020,REG,2020_02_BAL_HOU,2,2020-09-20,HOU,BAL,00-0033537,D.Watson,00-0030085,K.Stills,3,2,16.0,0,-0.41776139411376795,-0.13925379803792265,1,0.3333333333333333,22.0,0.0,7.333333333333333,0.0,1.0,0,0,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,HOU,BAL,00-0033537,D.Watson,00-0031236,B.Cooks,8,5,95.0,0,1.5373570168004034,0.19216962710005042,5,0.625,124.0,14.0,15.5,2.8,5.0,2,1,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,HOU,BAL,00-0033537,D.Watson,00-0032187,Da.Johnson,4,2,16.0,0,-0.8100677464972255,-0.20251693662430637,1,0.25,39.0,16.0,9.75,8.0,0.0,0,1,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,HOU,BAL,00-0033537,D.Watson,00-0034364,J.Akins,7,7,55.0,0,1.385354115045631,0.19790773072080442,5,0.7142857142857143,19.0,36.0,2.7142857142857144,5.142857142857143,3.0,0,0,0
2020,REG,2020_02_BAL_HOU,2,2020-09-20,HOU,BAL,00-0033537,D.Watson,00-0034366,K.Coutee,2,2,11.0,0,-6.964573769830166,-3.482286884915083,1,0.5,1.0,10.0,0.5,5.0,1.0,0,0,0
2020,REG,2020_02_BUF_MIA,2,2020-09-20,BUF,MIA,00-0034857,J.Allen,00-0029000,C.Beasley,6,5,70.0,0,6.945596408215351,1.1575994013692252,4,0.6666666666666666,46.0,26.0,7.666666666666667,5.2,4.0,2,2,0
2020,REG,2020_02_BUF_MIA,2,2020-09-20,BUF,MIA,00-0034857,J.Allen,00-0031051,J.Brown,6,4,82.0,1,8.340082023965474,1.3900136706609123,4,0.6666666666666666,119.0,5.0,19.833333333333332,1.25,2.0,1,0,0
2020,REG,2020_02_BUF_MIA,2,2020-09-20,BUF,MIA,00-0034857,J.Allen,00-0031588,S.Diggs,13,8,153.0,1,6.0329441727371975,0.4640726286720921,8,0.6153846153846154,152.0,38.0,11.692307692307692,4.75,5.0,4,1,0
2020,REG,2020_02_BUF_MIA,2,2020-09-20,BUF,MIA,00-0034857,J.Allen,00-0033466,I.McKenzie,2,2,47.0,0,2.42972287419252,1.21486143709626,1,0.5,12.0,35.0,6.0,17.5,1.0,1,0,0
2020,REG,2020_02_BUF_MIA,2,2020-09-20,BUF,MIA,00-0034857,J.Allen,00-0035250,D.Singletary,3,2,20.0,0,0.752050776267424,0.2506835920891413,2,0.6666666666666666,-6.0,21.0,-2.0,10.5,1.0,0,0,0
2020,REG,2020_02_BUF_MIA,2,2020-09-20,BUF,MIA,00-0034857,J.Allen,00-0035689,D.Knox,3,1,36.0,0,-3.728408828203105,-1.2428029427343683,0,0.0,32.0,29.0,10.666666666666666,29.0,0.0,1,0,0
2020,REG,2020_02_BUF_MIA,2,2020-09-20,BUF,MIA,00-0034857,J.Allen,00-0036187,R.Gilliam,1,1,1.0,1,0.621516476501711,0.621516476501711,1,1.0,1.0,0.0,1.0,0.0,1.0,0,1,1
